directory,text
673f3191000000000203a9ed,q ‘
673f3191000000000203a9ed,q ‘
6740010100000000060158e7,"* eX AS
Stielow et al. have assessed the potentiality of D1-D2 region of LSU, B-tubulin II
(TUB2), y-actin (ACT), translation elongation factor 1-a (TEF/a), the second largest
subunit of RNA-polymerase II (RPB2), DNA topoisomerase | (TOPI),
phosphoglycerate kinase (PKG), hypothetical protein LNS2 as an alternative DNA
barcode. Among these genes TEF/a has the potential as a secondary DNA barcode
due to sufficient intraand inter-specific variation, while TOPI and PKG show high
resolution for the phylum Ascomycota, and TOPI and LNS2 for the subphylum
Pucciniomycotina
i4)) WH RB

Amine ~ = Bain +
* Wee Vv
Stielow S Ai#f& 7 LSU 89 D1-D2 Kis » 8-7 HA II (TUB2) » y-AlehBeG (ACT) > B
iRRE (RAF 1-0 (TEF/a) + RNA BABI AYA AW (RPB2) » DNAS!
(TOP!) » BRAKE ER RAS (PKG) LAR (RIL A LNS2 PEA Bt DNA RAS AED 2
HRA TE/ARFEBHANMEER  RAPALRMDNARAAABD > TD
TOPI#1 PKG SF RR IAB SDH > TOPIMLNS2NFRRLIRAR DHE -
7ayd
O SRBR v
Stielow S$ Ai#( 7 LSU #) D1-D2 K - B-k@F3EH || (TUB2) + y-AlahSA (ACT) - BF
3E (RAF 1-0 (TEF/a) + RNA AHS! (RPB2) SAW . DONATES!
(TOP!) » BARE TRERARAS (PKG) » (RABBALNS2 EAB DNA FRAGA © Heise
BAD: AFRBHMANMBBE > TEF/aB a) REMARMDNA RAZ > MH TOPIA
PKG HF RBIS THD > TOPIAILNS2 Xf Pucciniomycotina WI THR
DHE
Ix) 2"
6740010100000000060158e7,"* eX AS
Stielow et al. have assessed the potentiality of D1-D2 region of LSU, B-tubulin II
(TUB2), y-actin (ACT), translation elongation factor 1-a (TEF/a), the second largest
subunit of RNA-polymerase II (RPB2), DNA topoisomerase | (TOPI),
phosphoglycerate kinase (PKG), hypothetical protein LNS2 as an alternative DNA
barcode. Among these genes TEF/a has the potential as a secondary DNA barcode
due to sufficient intraand inter-specific variation, while TOPI and PKG show high
resolution for the phylum Ascomycota, and TOPI and LNS2 for the subphylum
Pucciniomycotina
i4)) WH RB

Amine ~ = Bain +
* Wee Vv
Stielow S Ai#f& 7 LSU 89 D1-D2 Kis » 8-7 HA II (TUB2) » y-AlehBeG (ACT) > B
iRRE (RAF 1-0 (TEF/a) + RNA BABI AYA AW (RPB2) » DNAS!
(TOP!) » BRAKE ER RAS (PKG) LAR (RIL A LNS2 PEA Bt DNA RAS AED 2
HRA TE/ARFEBHANMEER  RAPALRMDNARAAABD > TD
TOPI#1 PKG SF RR IAB SDH > TOPIMLNS2NFRRLIRAR DHE -
7ayd
O SRBR v
Stielow S$ Ai#( 7 LSU #) D1-D2 K - B-k@F3EH || (TUB2) + y-AlahSA (ACT) - BF
3E (RAF 1-0 (TEF/a) + RNA AHS! (RPB2) SAW . DONATES!
(TOP!) » BARE TRERARAS (PKG) » (RABBALNS2 EAB DNA FRAGA © Heise
BAD: AFRBHMANMBBE > TEF/aB a) REMARMDNA RAZ > MH TOPIA
PKG HF RBIS THD > TOPIAILNS2 Xf Pucciniomycotina WI THR
DHE
Ix) 2"
67420587000000000201b958,"| Beep
= VA
x. Oe
& Yellow up
P. Clow Uu
§4

Xp
Ve) water
Cin mother
RBRABS
Fea Sse)

. NEP ‘read hua hua hua
A write shua shua shua
Ze
Ze jy
% I'm a gay
SA Gl
i

XG od |
Me is a girl
—BAIn |
é Vs<V)
2AM
/) one day teacher
‘e day day father
N
SS
pies Grp
Nit va la so
matt PA
fas
137) family Pro
“i max plus
SroR 3
“Zp new
A mom
4s.’ one two
™) three go
Tel q"
67420587000000000201b958,"| Beep
= VA
x. Oe
& Yellow up
P. Clow Uu
§4

Xp
Ve) water
Cin mother
RBRABS
Fea Sse)

. NEP ‘read hua hua hua
A write shua shua shua
Ze
Ze jy
% I'm a gay
SA Gl
i

XG od |
Me is a girl
—BAIn |
é Vs<V)
2AM
/) one day teacher
‘e day day father
N
SS
pies Grp
Nit va la so
matt PA
fas
137) family Pro
“i max plus
SroR 3
“Zp new
A mom
4s.’ one two
™) three go
Tel q"
67443aa80000000007033fcd,"© Ciaude-3.5-Sonnet Poe ++
RRAGM RR BAN WT RM FM (Secondi) 1K x (Dolci) BH :
+ (SECOND))
sess
© @ HX: Tagliata di Scottona
© OPRRS: m4 eet S
© SMH: 22€ (AMI M3. SER HR)
Dat MAAN, Mes MRT OB
2. ssss=
*« @HXRZ: Brasato di Vitello al Barbera
© OPRRS: SRN MEA
© S$ MH: 18€ (ARGH. SER AF)
o Dae RRR, Att Amt Be
3. ssss=
© @ MXR: Coda alla Vaccinara
© OPRRS: FSR
° SHH: 14€
¢ Dae: SSeERaR, RAH+EA
4.szzs=
© @AXRZ: Baccala’ in Tempura
OPree: ANPRo
° Sith: 18€
¢ Dat HRORHKARE
His (DOLCI)
§, s=ss=
© @H#XRS: Passami il Sale
-OPxks: FARA
+ $M: GE
«Dat FAteMaw. HSKRNAH A
TAGLIATA DI SCOTTONA @ 22
CON PATATE SABBIATE (AGGIUNTA DI *PORCINI +3.5€)
(veal steak with baked potatoes)
BRASATO DI VITELLO AL BARBERA ® 18
ARROSTO DELLA VENA COTTO NEL VINO ROSSO CON MORBIDO DI PATATE
(AGGIUNTA DI*™PORCINI +3.5€)
(piedmont's braised veal cooked in red wine with mashed potatoes)
CODA ALLA VACCINARA @) 14
(typical dish of roman cuisine made with oxtail stew)
BACCALA’ IN TEMPURA 18
CON SALSA AIOLI E MI STICANZA
(tempura stoakfish with aioli sauce)
*PESCATO DEL GIORNO ag
(fish of the day)
PASSAMI IL SALE @® 6
BASE DI MERINGA, CREMA PASTICCERA. FRUTTA DI STAGIONE E PANNA FRESCA
(meringa chips, custard, seasonal fruits and whipped cream)
BONET DELLA TRADIZIONE 6
CON AMARETTI E PANNA FRESCA
(piedmont's typical chocolate pudding with biscuits and whipped cream)
“IL GRINGO” 95
SIGARO DI PASTA SFOGLIA RIPIENO DI CREMA ALL'ARANCIA RICOPERTO CON
POLVERE DI ClIOCCOLATO SERVITO CON SHOTTINO DI RUM
(puff pastry ‘cigar’ stuffed with cream and mascarpone in cocoa powder and
served with room shot)
CREME CARAMEL @® 6
CHEESECAKE AL MELONE @® 6
(melon cheesecake)
COPERTO: 2.60€
*
f WITH: 9491241181
© Claude-3.5-Sonnet Poe +++
RRACRMERGOSAMET RO, RMI TPE RB RM:
WANS M (APPETIZERS & PASTA)
1 sszs=
© @H#XRE: Sweet Pea Pesto Crostini with Sauce
+ OOXRs: FERAteMORES
° $ tt: 15$
- OSk: URrMNHTHRARRAMAA
2. ssss=
© @ HX: Marinated Mozzarella & Tomato Appetizers
+ OVE: RUSALNHBRAAMR
+ $ fi: 20$
+ DS: SREKAAR, TWHAARRMSS He
3. ssss=
* @H#XRH: Garden Bounty Panzanella Salad
+ OPNRE: LAARMHAON
° $ th: 128
+ Dex: eRitmeaAnhnon, AemINA
4, sss
© @HAXRE: Spaghetti aglio, olio e peperoncino
+ OPXNRe: BGRMMRBEH
° $ ttt: 228
+ Det: Ratha, AB. AM. MRR AS
§, ssss=
* @WXRLE: Spaghetti alla puttanesca
+ OPNRe: StwatAeah
° S$ tt: 25$
+ OSX: UE, BR. MUHA A TOM
SRIF (PIZZA)
6. =s===
© @AXRE: Pizza Ai Quattro Formaggi
+ OPNRe: ARHERE
° $ tt: 25$
+ OSX: CANRTAHSAUNEMNHSR RE
~~ ee _ ae
. .” rex id i
Ma ee
1 fen.
hee .* ee «< Pa AUR, Ss
Re. » aw 17 5s Mw P*
IRTHT 1 rf
* MENU *® ie
& re
te
San,
&
Bh
3 f - PIZZA
‘ y, y Pizza Ai Quattro Formagi 25$
j ‘> Pizza Ai Funghie Salsicce 20$
gs raf Pizza Capricciosa 22$
. yy Pomodoro Pachina and Rughetta 22$
DESSERTS & DRINKS
—
( A f
| For more details contact: 023.765.7778 | catering@restaurant.com"
67443aa80000000007033fcd,"© Ciaude-3.5-Sonnet Poe ++
RRAGM RR BAN WT RM FM (Secondi) 1K x (Dolci) BH :
+ (SECOND))
sess
© @ HX: Tagliata di Scottona
© OPRRS: m4 eet S
© SMH: 22€ (AMI M3. SER HR)
Dat MAAN, Mes MRT OB
2. ssss=
*« @HXRZ: Brasato di Vitello al Barbera
© OPRRS: SRN MEA
© S$ MH: 18€ (ARGH. SER AF)
o Dae RRR, Att Amt Be
3. ssss=
© @ MXR: Coda alla Vaccinara
© OPRRS: FSR
° SHH: 14€
¢ Dae: SSeERaR, RAH+EA
4.szzs=
© @AXRZ: Baccala’ in Tempura
OPree: ANPRo
° Sith: 18€
¢ Dat HRORHKARE
His (DOLCI)
§, s=ss=
© @H#XRS: Passami il Sale
-OPxks: FARA
+ $M: GE
«Dat FAteMaw. HSKRNAH A
TAGLIATA DI SCOTTONA @ 22
CON PATATE SABBIATE (AGGIUNTA DI *PORCINI +3.5€)
(veal steak with baked potatoes)
BRASATO DI VITELLO AL BARBERA ® 18
ARROSTO DELLA VENA COTTO NEL VINO ROSSO CON MORBIDO DI PATATE
(AGGIUNTA DI*™PORCINI +3.5€)
(piedmont's braised veal cooked in red wine with mashed potatoes)
CODA ALLA VACCINARA @) 14
(typical dish of roman cuisine made with oxtail stew)
BACCALA’ IN TEMPURA 18
CON SALSA AIOLI E MI STICANZA
(tempura stoakfish with aioli sauce)
*PESCATO DEL GIORNO ag
(fish of the day)
PASSAMI IL SALE @® 6
BASE DI MERINGA, CREMA PASTICCERA. FRUTTA DI STAGIONE E PANNA FRESCA
(meringa chips, custard, seasonal fruits and whipped cream)
BONET DELLA TRADIZIONE 6
CON AMARETTI E PANNA FRESCA
(piedmont's typical chocolate pudding with biscuits and whipped cream)
“IL GRINGO” 95
SIGARO DI PASTA SFOGLIA RIPIENO DI CREMA ALL'ARANCIA RICOPERTO CON
POLVERE DI ClIOCCOLATO SERVITO CON SHOTTINO DI RUM
(puff pastry ‘cigar’ stuffed with cream and mascarpone in cocoa powder and
served with room shot)
CREME CARAMEL @® 6
CHEESECAKE AL MELONE @® 6
(melon cheesecake)
COPERTO: 2.60€
*
f WITH: 9491241181
© Claude-3.5-Sonnet Poe +++
RRACRMERGOSAMET RO, RMI TPE RB RM:
WANS M (APPETIZERS & PASTA)
1 sszs=
© @H#XRE: Sweet Pea Pesto Crostini with Sauce
+ OOXRs: FERAteMORES
° $ tt: 15$
- OSk: URrMNHTHRARRAMAA
2. ssss=
© @ HX: Marinated Mozzarella & Tomato Appetizers
+ OVE: RUSALNHBRAAMR
+ $ fi: 20$
+ DS: SREKAAR, TWHAARRMSS He
3. ssss=
* @H#XRH: Garden Bounty Panzanella Salad
+ OPNRE: LAARMHAON
° $ th: 128
+ Dex: eRitmeaAnhnon, AemINA
4, sss
© @HAXRE: Spaghetti aglio, olio e peperoncino
+ OPXNRe: BGRMMRBEH
° $ ttt: 228
+ Det: Ratha, AB. AM. MRR AS
§, ssss=
* @WXRLE: Spaghetti alla puttanesca
+ OPNRe: StwatAeah
° S$ tt: 25$
+ OSX: UE, BR. MUHA A TOM
SRIF (PIZZA)
6. =s===
© @AXRE: Pizza Ai Quattro Formaggi
+ OPNRe: ARHERE
° $ tt: 25$
+ OSX: CANRTAHSAUNEMNHSR RE
~~ ee _ ae
. .” rex id i
Ma ee
1 fen.
hee .* ee «< Pa AUR, Ss
Re. » aw 17 5s Mw P*
IRTHT 1 rf
* MENU *® ie
& re
te
San,
&
Bh
3 f - PIZZA
‘ y, y Pizza Ai Quattro Formagi 25$
j ‘> Pizza Ai Funghie Salsicce 20$
gs raf Pizza Capricciosa 22$
. yy Pomodoro Pachina and Rughetta 22$
DESSERTS & DRINKS
—
( A f
| For more details contact: 023.765.7778 | catering@restaurant.com"
67481205000000000702481d,"RUE R

1 BRAROAESA, HANS BKREWKE;
2. ABILANMBS DBiCBih, ses As
{8 FRED — PURE >) HERR (20 PyTorch,

Jax, TensorFlow,

MindSpore, PaddlePaddle), #BS4B2
MWRAifsS FMA Re LANL KRA:

3, RABR RES. Bt. RMFY
SAK, FHEBO—-TAMMAWHRBAAM
wes DAS ARRAS AR;

4, ABRitSREMADMLMARNBE
7, BeBsIR SUA ARBERL MAPK
FRARHK, ABOU BA, AREA RAIA.
SEABMYE.
UJ 4I ABH alignment L
+]

basedtR LSAT, (to Lis

1, SSBSRSRSARLOWARRAA
Stith, RAFRREDESAEOOE, If
8 4h, LASAS IMPOR, 2
FAS AY AY SE FANES BT SEE:

2, MAH BRAWN SMA ZAOKRK,
RAB AMOMARR, BIRT RA ARIA
GHRE, VHHATSAOERELYM, 2
MARL T AGED HES FR
BIL, ALE FE ARR RY ORE BEA IE HR
3. FRARSARL MMAR, WRB
DAMA ATT IM, IRB RRR LTT AE
BEBE, REMOKAR, WASHAM
Si, BRM, HIBS RRMA,
4. 5S7R, LR, REMWRBALE,
ARRAME, WRAL MAGS LIAS
R, HERR LMT WIRIOKE,"
67481205000000000702481d,"RUE R

1 BRAROAESA, HANS BKREWKE;
2. ABILANMBS DBiCBih, ses As
{8 FRED — PURE >) HERR (20 PyTorch,

Jax, TensorFlow,

MindSpore, PaddlePaddle), #BS4B2
MWRAifsS FMA Re LANL KRA:

3, RABR RES. Bt. RMFY
SAK, FHEBO—-TAMMAWHRBAAM
wes DAS ARRAS AR;

4, ABRitSREMADMLMARNBE
7, BeBsIR SUA ARBERL MAPK
FRARHK, ABOU BA, AREA RAIA.
SEABMYE.
UJ 4I ABH alignment L
+]

basedtR LSAT, (to Lis

1, SSBSRSRSARLOWARRAA
Stith, RAFRREDESAEOOE, If
8 4h, LASAS IMPOR, 2
FAS AY AY SE FANES BT SEE:

2, MAH BRAWN SMA ZAOKRK,
RAB AMOMARR, BIRT RA ARIA
GHRE, VHHATSAOERELYM, 2
MARL T AGED HES FR
BIL, ALE FE ARR RY ORE BEA IE HR
3. FRARSARL MMAR, WRB
DAMA ATT IM, IRB RRR LTT AE
BEBE, REMOKAR, WASHAM
Si, BRM, HIBS RRMA,
4. 5S7R, LR, REMWRBALE,
ARRAME, WRAL MAGS LIAS
R, HERR LMT WIRIOKE,"
674d42ac00000000060166ea,"1. BRT

2. RARBABS, FALRStA

3. PRAIRIE NE BART (Algal

4. Wa IE 2, baseline FEMLe

5. H-FARHSS, KUASMHBZLION

6. BERTHIGPTAUKS, ME EAM

7. T#Wfinetune—AREAK

8. SFTAIRLHF—&SBREtAim, SATA
ik

9. Baiilong—-context P+ AWA IK MAL

10. transformerfllstm+attention#Htb, += #a9ek
HATA

11. SSE MES AER BABE T A

12. FIDHAS AD ASBHR—M (SHEAR HE
WREASAAMHE , TAREE A AAS
41D) , TAKARERAR TAS

13. 7A RHE SALLE

14. BS RARAL APIA finetuneA

15. ByABM: Ic115, ABAF HII
PZOQHB
BUA bY
yj7FbH
14. (RGWS EAHAS RES IEME MET

15, RISER AIS, BRACE
DEAD

16, AURORE BEM AT RELI S RISEN
P, MAM AEA REA

17, ASAT BAERA SUMMA ZB,
MEDEA FB Ei

18. IBA BANS SANSA BRA A
Ee

19, MIBBZ—RMRUSTEIC, MNSRA
HOM, MASA LA IER

20. MOAB: An-MIsa, FAB, HINA
BIE, KISS kM SRAITORA
8, iRIENMRE SS LAN RR,

21. SRBI2: ENA, SRP
Hk, RG RA PAA TMK BAG, iB
PAIROOER A RECRIEPTELADRZ ALBA, KIEL
NBD,
RehieTHAREHEe Hit, LAS wit

Bers, FTIRRESMAOK, ma—eMttie

7 PKS

1. BRITE

2. LOMA RASXLHNLFETA

3. AIR ARARTGPUPLERIREN HBF ZK
Ny

4. (GESLLM XS HES Bt Z 75 BS

5. LLMR0( 2ME RAP AAA PITA UR

6. LLMO#BAS Shhh + Atta low

7. LLMAREABGAS, ARAMA

8. HARES LE

Q. fay LhFR— ee SER AR AP

10. fRaYAYAUER, PBA AR

11. grapha prvi eMC, Miya Ast
Fae

12. HRB teinteH 7B

13. PRB —ARKIt Aisin"
674d42ac00000000060166ea,"1. BRT

2. RARBABS, FALRStA

3. PRAIRIE NE BART (Algal

4. Wa IE 2, baseline FEMLe

5. H-FARHSS, KUASMHBZLION

6. BERTHIGPTAUKS, ME EAM

7. T#Wfinetune—AREAK

8. SFTAIRLHF—&SBREtAim, SATA
ik

9. Baiilong—-context P+ AWA IK MAL

10. transformerfllstm+attention#Htb, += #a9ek
HATA

11. SSE MES AER BABE T A

12. FIDHAS AD ASBHR—M (SHEAR HE
WREASAAMHE , TAREE A AAS
41D) , TAKARERAR TAS

13. 7A RHE SALLE

14. BS RARAL APIA finetuneA

15. ByABM: Ic115, ABAF HII
PZOQHB
BUA bY
yj7FbH
14. (RGWS EAHAS RES IEME MET

15, RISER AIS, BRACE
DEAD

16, AURORE BEM AT RELI S RISEN
P, MAM AEA REA

17, ASAT BAERA SUMMA ZB,
MEDEA FB Ei

18. IBA BANS SANSA BRA A
Ee

19, MIBBZ—RMRUSTEIC, MNSRA
HOM, MASA LA IER

20. MOAB: An-MIsa, FAB, HINA
BIE, KISS kM SRAITORA
8, iRIENMRE SS LAN RR,

21. SRBI2: ENA, SRP
Hk, RG RA PAA TMK BAG, iB
PAIROOER A RECRIEPTELADRZ ALBA, KIEL
NBD,
RehieTHAREHEe Hit, LAS wit

Bers, FTIRRESMAOK, ma—eMttie

7 PKS

1. BRITE

2. LOMA RASXLHNLFETA

3. AIR ARARTGPUPLERIREN HBF ZK
Ny

4. (GESLLM XS HES Bt Z 75 BS

5. LLMR0( 2ME RAP AAA PITA UR

6. LLMO#BAS Shhh + Atta low

7. LLMAREABGAS, ARAMA

8. HARES LE

Q. fay LhFR— ee SER AR AP

10. fRaYAYAUER, PBA AR

11. grapha prvi eMC, Miya Ast
Fae

12. HRB teinteH 7B

13. PRB —ARKIt Aisin"
67618ea0000000000b023ad8,"REFT: S(t (vg vet
Trung Quoc Luong"", Xinbo Zhang"", Zhanming Jie*, Peng Sun’, Xiaoran Jin, Hang Li Byte
Dance Research {trung luong, zhangxinbo freya, allan} @bytedance.com {wanhesong, xia
oran jin, thang Ih} @bytedance com
HRN Somasscseacranare tow mash at ew teres nn ee Mme
NATAL (LLM) EPRRE OD Pricing ree peated neg
538 RUG A (CoT) 7ERRE | EAE rors tent wa ton ousanw tongs cares by muse Mw Neat te
4 WH (SFT). Pity. MAIER HL Seon tio tomate moyen tear a1
0 SIRE. AUTOR Pe anid ‘Supervised Fine Tuning
2 Cot tk. BAM. RR RIMBRR TRE. Ul Motel © C2 &
fs SRE Te RIM ASL RATER Peep eege ke
u WA. come. he Phi 9° ~“@)
7 UIA BAA EEE FO) 2 ME Ey, mp Reinforced Fine TRG py
2 RRA TB. RAT RY Pobey
Mitt RO THE: HR oo.” wv,
i Reinforced Fine-Tuning (RET). LIM MF >) (=) oat g
e LEM APPR 22 CRE A). CRP
. BOWBY. ReFT iy ARH SFT RPE:
t PhS. TER ERE) CHE A HE 1: GSMB8K 4222) ol (2). CoT (©) RIFE (y)
HE] PPO Be) eh RIMM. ef ABA (Cobbe FA. 2021a). SFT iL PE Ce UR
2 Deb SC REALE E EL Hie CLP EMM. HEAD ReFT MSFT i842 208
7 LUM ROA RAR. 4 GSMBK. Math - FER RCMIRT RL neh.
& QA RISVAMP RMS bight si) AGTH
8 Bi. ReFT BYR E SFT. HHT S
0 RD PEF Se PREY A RR a at COT TERR REE CAF RRC FL] RG IY TPE RR
1 SHR RRTERE. GARTER. ReFT iit M2; S -
, FT ie 9 U0 Sa 2) AR ES th SAR. UR RAE Fg 1 LR 1 — > CoT
2 ASIDE RRA I ELF UG lB A AE TERR. ESRF NERS. SFT (BIG
y ReFT ' $44 tH C572 (LAE A). SRS. IROL]. ku] AES GR SPT RAY
x BACHE ARIS. ATF. le] —
. PHELEE PALS CoT 72 FF (Cobbe FA. 20
2la, Zhang FA, 2023) . ikdd ee CREWK
RII ATAE OR. A MARK TR. FRAT
BE PMV AT AIT. BRAY
1 fi SP Reinforced Fine-Tuning (ReFT) ((8 | fe 8B) <
Pe vedor ig Fi (Luo FA, 2023 4
Mee TA 20280) Ran aeereaan (Sere _ REET ELINA RTE, €438—5i0-M81
Sh HALA (CoT) TERRAIN (Wei A CUEAPRLNGSFT) CHL, BIAS). 1a— 2
. 2022 4). MIL ARR. SET PO EG Ck — RI EE RCP I]
MARI AY. MANTA TF (Cobbe FA.
Indiewex opin contribution | Indteses cormesponding 2021a) Arte KERR. ReFT MRR
aut
‘Code: https: //github com/1qtrung!998/mep_ReFT
REFT: Reasoning with REinforced Fine- Tuning
Trung Quoc Luong’, Xinbo Zhang’, Zhanming Jie’, Peng Sun’, Xiaoran Jin, Hang Li
ByteDance Research
{trung.luong, zhangxinbo.freya, allan}@bytedance.com
{wanhesong, xiaoran. jin, lihang. lh}@bytedance.com
Abstract Smear tem eee mee
One way to enhance the reasoning capability of eect Themoe G2 on now ascuata my maar ate ed Sam seo
Large Language Models (L.1.Ms) is to conduct hours. Thar 0 o0 eaten on hese 2 98 mts 9 oped SO = $F
+ Supervised Fine-Tuning (SFT) using Chain-of- Cree emunt ed eee watas, slifnar snes ste. erates,
Nn ‘Thought (CoT) annotations. ‘This approach eae on eee cn” ae
oO does not show sufficiently strong generaliza- aww ey Supervised Fine Tuning
N tion ability, however, because the training only Met © B 2 8
s relies on the given CoT dats. In math problem- 2 ete te
= solving, for example, there is usually only one fom 3)
~ annotated reasoning path for each question in OY, a
aa the training data. Intuitively, it would be better I ay
for the algorithm to learn from multiple an- Oo TVs
= notated reasoning paths given a question, To @ io =3—99 ©
4 address this issue, we propose a simple yet ef- Femme |
O fective approach called Reinforced Fine-Tuning Rentorcemant Learning
n (ReFT) to enhance the generalizability of learn-
2 ing LLMs for reasoning, with math problem- Figure 1: An example of question (x), CoT (e), and
solving as an example. ReFT first warmups answer (y) in GSMBK (Cobbe et al., 202 1a). The SFT
N the model with SFT, and then employs on-line process iterates several epochs on the training data. The
> reinforcement learning, specifically the PPO proposed ReFT warm-up from SFT and performs RL
& algorithm in this paper, to further fine-tune the training on the same data
a model, where an abundance of reasoning paths
%) are automatically sampled given the question
= and the rewards are naturally derived from the CoT annotation outlines the intermediate reasoning
= ee steps toward solving a math problem.
Co on A A. ‘AN Jatasets
+ show that ReFT significantly outperforms SFT, Usually these /isione| CoTvenaotation forjeach
N and the performance can be potentially further question in the training data, i.c., one correct rea-
iy boosted by combining infesence-time strategics soning path, which is utilized in SFT. We observe
| such as majonty voting and re-ranking. Note that this may result in relatively weak generaliza-
*s that ReFT obtains the improvement by learn- tion abilities of the SFT models. It is often the case
3 ing from the same training questions as SFT, that multiple valid CoT annotations exist for the
Sinden pe be: Mareeaen an Dna a same question (Cobbe et al., 2021a; Zhang et al,
questions. This indicates a superior generaliza~ 2023), ring] thoneed kavaleusce, power
tion ability for ReFT '
ful fine-tuning approach. To address this problem,
1 Introduction we propose a simple yet effective approach called
‘The state-of-the-art approaches to solving math Reinforced Fine-Tuning (ReFT) (Figure | bottom).
problems (Luo et al., 2023, Wang et al., 2023a) _ ReFT commences with a warm-up stage involv-
employ Supervised Fine-Tuning (SFT) to train 18 Supervised Fine-Tuning (SFT) in one or two
the models using Chain-of-Thought (CoT) annota- _ €Pochs (Figure 1, shaded box). This initial stage
tions (Wei et al., 2022). As shown in Figure 1, a ©4¥ips the model ss ape —— cor-
a rect responses to mathemati ms to some
mo a extent, as demonstrated in prior work (Cobbe et al.,
‘Code: https: //gi thud. com/1qtrung!998/mup_ReFT 202 1a). Next, ReFT proceeds to further refine the
CC %_ mode scope cn/studios/Al-ModelScope/POFMathTrans ate Pod @nN
File Preview
= Doce rt Preview
Ove wink
S fae
(ts)
a
FEAST R
mB LG
Option
Serace
ModelScope ¥
MODELSCOPE_BASE_UR:
https //api- inference modelscope cnv1
MODELSCOPE_API_AEY
MODELSCOPE_MODLL
Qwren/Qwenz.s- 326. Instruct"
